CUST NO.,LATITUDE,LONGITUDE,DEMAND,FROM TIME,TO TIME,SERVICE TIME
85,16,22,41,2017/01/01 01:31:00,2017/01/01 01:41:00,10
86,4,18,35,2017/01/01 01:34:00,2017/01/01 01:44:00,10
87,28,18,26,2017/01/01 01:33:00,2017/01/01 01:43:00,10
88,26,52,9,2017/01/01 01:14:00,2017/01/01 01:24:00,10
89,26,35,15,2017/01/01 02:56:00,2017/01/01 03:06:00,10
90,31,67,3,2017/01/01 01:35:00,2017/01/01 01:45:00,10
91,15,19,1,2017/01/01 02:40:00,2017/01/01 02:50:00,10
92,22,22,2,2017/01/01 00:18:00,2017/01/01 00:28:00,10
93,18,24,22,2017/01/01 03:08:00,2017/01/01 03:18:00,10
94,26,27,27,2017/01/01 01:40:00,2017/01/01 01:50:00,10
95,25,24,20,2017/01/01 00:39:00,2017/01/01 00:49:00,10
96,22,27,11,2017/01/01 02:15:00,2017/01/01 02:25:00,10
97,25,21,12,2017/01/01 02:13:00,2017/01/01 02:23:00,10
98,19,21,10,2017/01/01 00:58:00,2017/01/01 01:08:00,10
99,20,26,9,2017/01/01 01:23:00,2017/01/01 01:33:00,10
100,18,18,17,2017/01/01 03:05:00,2017/01/01 03:15:00,10
